"species";"result";"ViltID";"Ankomstdatum";"coords.x1";"coords.x2"
"Knölsvan";"1";"VLT 287/17";"2017-02-01";"18.1320283464961";"59.3251605015992"
"Havsörn";"0";"VLT 1517/17";"2017-05-10";"18.3910654308631";"57.0026809098864"
"Kungsörn";"0";"VLT 136/17";"2017-01-16";"18.6697196806679";"57.2252448056802"
"Kaja";"0";"VLT 144/17";"2017-01-17";"17.6742965838831";"59.871738958494"
"Gräsand";"0";"VLT 261/17";"2017-01-27";"17.0184679960662";"59.3620727669989"
"Havsörn";"0";"VLT 873/17";"2017-02-13";"18.2873795900702";"59.8988632595953"
"Björktrast ";"0";"VLT 1312/17";"2017-04-10";"17.6427706995773";"59.8485878729215"
"Större hackspett";"0";"VLT 1457/17";"2017-04-28";"13.5501737962099";"59.3181413037712"
"Lappuggla";"0";"VLT 1944/17";"2017-07-19";"15.0706271501726";"62.3811748406283"
"Koltrast";"0";"VLT 1983/17";"2017-07-27";"13.608272539315";"58.5192591983826"
"Gråtrut";"0";"VLT 1991/17";"2017-07-28";"18.4935201384452";"57.171015997535"
"Berguv";"0";"VLT 2897/17, Acc nr. 20176372";"2017-11-14";"18.167950791915";"59.0882414193848"
"Ormvråk";"0";"VLT 381/18";"2018-03-07";"14.5176435868272";"56.0820721700955"
"Havsörn";"0";"VLT 680/18";"2018-04-04";"16.9971547787527";"58.7517762861668"
"Berguv";"0";"VLT 839/18";"2018-04-24";"17.8534761003981";"58.8510526071721"
"Knölsvan";"0";"VLT 889/18";"2018-04-30";"17.9573005495215";"59.7450547110273"
"Lappuggla";"0";"VLT 983/18";"2018-05-17";"22.192886222098";"65.7280627022476"
"Fiskgjuse";"0";"VLT 1915/18";"2018-09-25";"16.7182157728468";"58.65529335769"
"Knölsvan";"0";"VLT 2120/18";"2018-10-19";"11.7016936115152";"58.0933361900648"
"Vigg";"0";"VLT 2272/18";"2018-11-07";"12.9934040221776";"55.5895090297788"
"Kattuggla";"0";"VLT 2449/18";"2018-11-23";"18.2413957873257";"60.224998365403"
"Rödvingetrast";"0";"VLT 2476/18";"2018-11-27";"17.9533494590945";"59.2318312526038"
"Kanadagås";"0";"VLT 2608/18";"2018-12-17";"17.9653179001629";"59.3722811043981"
"Stadsduva";"0";"VLT 200/19";"2019-01-30";"18.0367602669007";"59.8694389377379"
"Slaguggla";"0";"VLT 691/19";"2019-04-09";"15.1277585278091";"60.8897109775357"
"Havsörn";"0";"VLT 837/19";"2019-05-08";"16.5866008724661";"61.2143552830691"
"Kungsörn";"0";"VLT 922/19";"2019-05-16";"14.2344976401091";"62.4245036449537"
"Häger";"0";"VLT 239/17";"2017-01-25";"15.4788064441296";"56.1742673599972"
"Havsörn";"0";"VLT 891/17";"2017-02-14";"16.6755506428278";"57.6916794244432"
"Kråka";"0";"VLT 1633/17";"2017-05-22";"17.7788602170702";"59.4335981281163"
"Havsörn";"0";"VLT 1877/17";"2017-07-06";"20.136893899088";"67.365681800682"
"Duva (Släkte)";"0";"VLT 671/18";"2018-04-04";"11.4914331501426";"58.1797798410906"
"Havsörn";"0";"VLT 187/17, Accnr.20167053";"2017-01-19";"19.406656842814";"63.5491161909356"
"Hornuggla";"0";"VLT 1104/17";"2017-03-10";"13.2063875120327";"55.6226511017226"
"Havsörn";"0";"VLT 1359/17";"2017-04-21";"17.2471462624283";"58.8531521563935"
"Stadsduva";"0";"VLT 2220/17";"2017-08-31";"18.2952848010067";"57.6441793958825"
"Slaguggla";"0";"VLT 2995/17";"2017-11-23";"16.4191466235251";"61.2152158522109"
"Berguv";"0";"VLT 595/18";"2018-03-27";"16.3342787216786";"58.4939195619074"
"Sparvhök";"0";"VLT 1565/18";"2018-08-29";"17.4255639643156";"60.4885501607345"
"Havsörn";"0";"VLT 1818/18";"2018-09-17";"18.45406273247";"60.1086697749258"
"Tornfalk";"0";"VLT 1931/18";"2018-09-27";"12.9691507223717";"55.5672129657783"
"Ormvråk";"0";"VLT 1990/18";"2018-10-03";"15.5120014525928";"56.2819703000084"
"Duvhök";"0";"VLT 215/19";"2019-01-31";"18.1991629612752";"57.3643374221468"
"Kaja";"0";"VLT 309/19";"2019-02-11";"17.6249401231284";"59.8488353972336"
"Slaguggla";"0";"VLT 923/19";"2019-05-16";"15.0207630742643";"62.2259384560384"
"Knölsvan";"0";"VLT 2504/18";"2018-11-30";"13.1790045936378";"55.5805193078196"
"Skata";"0";"VLT 19/17";"2017-01-05";"14.9898202558915";"57.7635322945566"
"Stenknäck";"0";"VLT 861/17";"2017-02-08";"17.7026165031247";"59.7154614769875"
"Skrattmås";"0";"VLT 888/17";"2017-02-14";"13.0632376488435";"55.6201157293761"
"Sparvhök";"0";"VLT 1143/17";"2017-03-15";"14.8565810632361";"56.9104946010473"
"Lappuggla";"0";"VLT 1601/17";"2017-05-17";"21.818302565893";"65.6912970782113"
"Tornfalk";"0";"VLT 1642/17";"2017-05-23";"15.4258398415523";"60.483536059702"
"Kaja";"0";"VLT 1838/17";"2017-06-28";"16.4910006599105";"59.3659081904589"
"Stenknäck";"0";"VLT 1984/17";"2017-07-27";"13.608272539315";"58.5192591983826"
"Slaguggla";"0";"VLT 2059/17";"2017-08-10";"15.423224475512";"60.4801449766716"
"Stenknäck";"0";"VLT 76/18";"2018-01-19";"16.4415970309924";"59.6062461123352"
"Kaja";"0";"VLT 298/18";"2018-02-28";"17.6532028602447";"59.8777644672143"
"Ejder";"0";"VLT 728/18";"2018-04-11";"11.6486950970883";"58.1061861673259"
"Havsörn";"1";"VLT 754/18";"2018-04-13";"14.725000603318";"56.0899993166241"
"Gräsand";"0";"VLT 892/18";"2018-05-02";"13.5649991520137";"55.6568271795873"
"Lövsångare";"0";"VLT 910/18";"2018-05-04";"15.176687447241";"56.2145732951732"
"Duvhök";"0";"VLT 982/18";"2018-05-17";"22.1309298102888";"65.60158755449"
"Grönfink";"0";"VLT 1454/18";"2018-08-17";"19.9915348965885";"63.8113070271991"
"Stadsduva";"0";"VLT 1878/18";"2018-09-20";"12.2507358706071";"57.1049587091521"
"Havsörn";"0";"VLT 1902/18";"2018-09-24";"17.3356454242146";"62.2879203239299"
"Knölsvan";"0";"VLT 2044/18";"2018-10-10";"12.9917013238896";"55.5909076610504"
"Stadsduva";"0";"VLT 885/17";"2017-02-14";"15.0381940106291";"59.5200778060493"
"Berguv";"0";"VLT 1599/18";"2018-08-30";"14.2553339749571";"59.7983960796456"
"Kanadagås";"0";"VLT 1731/18";"2018-09-07";"13.1631259740843";"58.505626271281"
"Tornfalk";"0";"VLT 1928/18";"2018-09-27";"13.3411524731371";"55.7037464146874"
"Knölsvan";"0";"VLT 2309/18";"2018-11-09";"12.9934040221776";"55.5895090297788"
"Gräsand";"0";"VLT 2611/18";"2018-12-17";"17.9653179001629";"59.3722811043981"
"Kungsörn";"0";"VLT 664/19";"2019-04-03";"18.7215139718662";"57.736377686103"
"Havsörn";"0";"VLT 752/19";"2019-04-23";"18.0609634218084";"60.4885700016503"
"Hornuggla";"0";"VLT 890/19";"2019-05-14";"17.3646489524856";"62.2667054966382"
"Havsörn";"0";"VLT 902/19";"2019-05-15";"17.7350594128557";"60.0745963251513"
"Lappuggla";"0";"VLT 1/19";"2019-01-02";"12.9397485075682";"61.7464268930293"
"Knölsvan";"0";"VLT 299/17";"2017-02-01";"18.0326937556139";"59.3280452946402"
"Knölsvan";"1";"VLT 312/17";"2017-02-06";"18.089146646676";"59.3297623779363"
"Knölsvan";"1";"VLT 924/17";"2017-02-17";"18.0715934693302";"59.3300687411804"
"Gräsand";"1";"VLT 976/17";"2017-02-28";"18.370171843482";"59.3273189339219"
"Havsörn";"1";"VLT 191/17, Accnr. 20176010";"2017-01-19";"17.0541478800821";"57.3006655868487"
"Berguv";"0";"VLT 2632/17";"2017-10-04";"16.5889407387334";"58.0407810182157"
"Koltrast";"0";"VLT 2907/17";"2017-11-14";"18.1689841738237";"59.2039083204867"
"Storskarv";"0";"VLT 547/18";"2018-03-22";"14.7290742470453";"56.1581433033798"
"Ormvråk";"0";"A, VLT 626/18";"2018-03-28";"13.0892710879561";"55.5786880838075"
"Havsörn";"0";"VLT 833/18";"2018-04-24";"16.4626744434619";"57.7078316166373"
"Havsörn";"0";"VLT 986/18";"2018-05-17";"21.9321818936278";"65.6741458522052"
"Havsörn";"0";"VLT 1617/18";"2018-08-30";"17.1371152241175";"61.0305596824022"
"Skata";"0";"VLT 2224/18";"2018-10-31";"12.0710460427995";"57.5875330097511"
"Lappuggla";"0";"VLT 2446/18";"2018-11-23";"20.9580211120532";"64.7345841251659"
"Havsörn";"0";"VLT 2440/18";"2018-11-23";"19.7802679258139";"64.4915098418443"
"Pilgrimsfalk";"0";"VLT 2469/18, Acc. 20186623";"2018-11-27";"13.1182489389395";"58.2825434061701"
"Berguv";"0";"VLT 2485/18";"2018-11-28";"14.7066532917736";"60.9638375981155"
"Gräsand";"0";"VLT 2613/18";"2018-12-17";"17.9653179001629";"59.3722811043981"
"Koltrast";"0";"VLT 273/19";"2019-02-06";"14.3332995248897";"56.048455352324"
"Berguv";"0";"VLT 434/19";"2019-03-06";"20.2903683870192";"63.7939743313665"
"Ormvråk";"0";"VLT 1045/17";"2017-03-07";"13.3748592152064";"55.7502404813331"
"Hökuggla";"0";"VLT 1361/17, Acc20176116";"2017-04-21";"18.0819988513651";"59.1349574037373"
"Gröngöling";"0";"VLT 1686/17";"2017-05-30";"17.5065534870482";"59.7685037797855"
"Fiskgjuse";"0";"VLT 2142/17";"2017-08-24";"16.8288233563254";"61.1718014110382"
"Duva (Släkte)";"0";"VLT 2778/17";"2017-10-20";"18.4733194332998";"57.2807769048816"
"Kattuggla";"0";"VLT 999/18";"2018-05-18";"15.900430648769";"61.3637402517331"
"Ormvråk";"0";"VLT 1231/18";"2018-06-13";"12.8067021844308";"55.3890047117933"
"Havsörn";"0";"VLT 966/17";"2017-02-28";"16.492170702581";"57.2526878154561"
"Knölsvan";"0";"VLT 192/17";"2017-01-19";"18.1388363738296";"59.3355275556241"
"Havsörn";"0";"VLT 1174/17";"2017-03-16";"16.4674295394742";"59.2896459234915"
"Domherre";"0";"VLT 1628/17, #2";"2017-05-19";"15.015209507114";"56.5940201440091"
"Större hackspett";"0";"VLT 1916/17";"2017-07-17";"16.9446540766642";"59.6271605110941"
"Stadsduva";"0";"VLT 2957/17";"2017-11-17";"18.7614359505272";"57.6910262887075"
"Stadsduva";"0";"VLT 359/18";"2018-03-06";"11.9761181560964";"57.7387150007472"
"Knölsvan";"0";"VLT 132/18";"2018-07-05";"14.9743692713118";"56.2189196411622"
"Havsörn";"0";"VLT 2190/18";"2018-10-25";"17.9429228646231";"60.6027394619545"
"Kråka";"0";"VLT 1634/17";"2017-05-22";"17.7788602170702";"59.4335981281163"
"Gräsand";"0";"VLT 1891/17";"2017-07-11";"16.638169247519";"59.0674960364171"
"Sparvhök";"0";"VLT 2006/17";"2017-08-02";"15.5562996801182";"58.2909279804199"
"Kattuggla";"0";"VLT 2057/17";"2017-08-10";"15.1331157653076";"56.6763209084283"
"Tjäder";"0";"VLT 5/17";"2017-01-03";"17.9271877410745";"60.2510449270858"
"Havsörn";"0";"VLT 68/17";"2017-01-11";"16.7129459052005";"56.670852634289"
"Storskarv";"0";"VLT 2418/17";"2017-09-14";"18.2206726848109";"57.6038225549225"
"Kattuggla";"0";"VLT 2899/17, Acc nr. 20176370";"2017-11-14";"18.1699287910006";"60.2352704387248"
"Havsörn";"0";"VLT 898/18";"2018-05-03";"18.4103074162193";"60.4405664275057"
"Ormvråk";"0";"VLT 1232/18";"2018-06-13";"12.8204303426249";"55.416300500218"
"Lärkfalk";"0";"VLT 1339/18";"2018-07-04";"14.6591023481019";"61.053785686447"
"Kattuggla";"0";"VLT 2091/18";"2018-10-18";"17.8486730423782";"60.1795528711624"
"Havsörn";"0";"VLT 252/18";"2018-02-20";"15.7992890981224";"60.003658166573"
"Storskarv";"0";"VLT 1852/18";"2018-09-19";"12.0167749578306";"57.6392817983683"
"Kaja";"0";"VLT 46/19";"2019-01-15";"11.9405813638157";"58.3523689443509"
"Kaja";"0";"VLT 1008/17";"2017-03-02";"13.1872800586387";"55.6983761139483"
"Stadsduva";"0";"VLT 1585/17";"2017-05-16";"17.6828978124098";"59.6600876341219"
"Stadsduva";"0";"VLT 1753/17";"2017-06-14";"12.6919702219614";"56.0421538470581"
"Havsörn";"0";"VLT 1742/17, Acc nr.20176139";"2017-06-13";"14.0531499845782";"58.752863119887"
"Havsörn";"0";"VLT 1878/17";"2017-07-06";"18.9358069715577";"68.3359320314293"
"Havsörn";"0";"VLT 1965/17";"2017-07-25";"14.932325616521";"56.3868307927659"
"Slaguggla";"0";"VLT 2985/17";"2017-11-22";"14.9699704570689";"61.7738003096371"
"Slaguggla";"0";"VLT 3037/17";"2017-12-04";"15.8361782160591";"59.7689025430307"
"Stadsduva";"0";"VLT 3085/17";"2017-12-20";"11.9631724735518";"57.7023723632372"
"Knölsvan";"0";"VLT 42/18";"2018-01-16";"18.256266953253";"59.2099797431436"
"Gråsiska";"0";"VLT 49/18";"2018-01-17";"15.9791849392615";"60.2819006652474"
"Duvhök";"0";"VLT 236/18";"2018-02-15";"17.1672894827213";"61.6538718537341"
"Kattuggla";"0";"VLT 435/18";"2018-03-13";"17.0679395122462";"61.9830256933844"
"Kattuggla";"0";"VLT 596/18";"2018-03-27";"15.231148831318";"58.4765960614886"
"Havsörn";"0";"VLT 678/18";"2018-04-04";"16.366904810578";"59.052497048936"
"Kattuggla";"0";"VLT 723/18";"2018-04-11";"17.0587418365024";"58.7646602607371"
"Råka";"0";"VLT 1211/18";"2018-06-05";"12.5712328573356";"56.1484021817505"
"Gräsand";"0";"VLT 1239/18";"2018-06-13";"12.982368398155";"55.5818957789577"
"Kattuggla";"0";"VLT 1351/18";"2018-07-10";"14.0483722525681";"59.3289223152043"
"Berguv";"0";"VLT 1732/18";"2018-09-07";"11.9343943182791";"57.660600388944"
"Havsörn";"0";"VLT 2344/18";"2018-11-15";"20.6482500915996";"67.1263666205322"
"Knölsvan";"0";"VLT 2463/18";"2018-11-26";"13.1815175985094";"55.5832687621498"
"Ormvråk";"0";"VLT 24/19";"2019-01-09";"13.4551988272553";"55.3672605244075"
"Stadsduva";"0";"VLT 364/19";"2019-02-20";"15.8374740207203";"57.505221505982"
"Slaguggla";"0";"VLT 836/19";"2019-05-08";"16.4566705217179";"61.2625776274401"
"Havsörn";"0";"VLT 921/19";"2019-05-16";"15.0759834389653";"58.9627588557134"
"Lappuggla";"0";"VLT 1441/17";"2017-04-27";"15.4760798080793";"62.41861623391"
"Slaguggla";"0";"VLT 504/18";"2018-03-16";"17.1801969831391";"60.7429032504696"
"Havsörn";"1";"VLT 827/18";"2018-04-24";"14.2735476038113";"56.1394466226092"
"Slaguggla";"0";"VLT 997/18";"2018-05-18";"16.8344615135808";"61.3966816840605"
"Stadsduva";"0";"VLT 1131/18";"2018-05-29";"13.3150922315286";"59.503759480519"
"Tornfalk";"0";"VLT 1473/18";"2018-08-23";"16.4438480403812";"61.4472444859546"
"Hornuggla";"0";"VLT 1614/18";"2018-08-30";"17.1654493199956";"60.6642623639357"
"Havsörn";"0";"VLT 1616/18";"2018-08-30";"17.1367394528835";"61.0215878744743"
"Stadsduva";"0";"VLT 2117/18";"2018-10-19";"12.3223624491538";"58.3813113108943"
"Stadsduva";"0";"VLT 2196/18";"2018-10-26";"12.2954160639217";"58.2551816708815"
"Fjällvråk";"0";"VLT 2225/18";"2018-10-31";"14.9160159024725";"58.6654284839466"
"Havsörn";"0";"VLT 432";"2019-03-06";"19.7159454894939";"63.5856035859682"
"Slaguggla";"0";"VLT 690/19";"2019-04-09";"14.6233758742537";"60.9691100172474"
"Tornfalk";"0";"VLT 2386/18";"2018-11-20";"14.6180155265083";"61.1126666073547"
"Stadsduva";"0";"VLT 115/19";"2019-01-24";"17.1902094252869";"59.8071629810543"
"Havsörn";"0";"VLT 431/19";"2019-03-06";"19.7881203388034";"63.6285015549612"
"Kaja";"0";"VLT 594/19";"2019-03-21";"17.6345960902611";"59.8625368763915"
"Havsörn";"0";"VLT 920/19";"2019-05-16";"16.736432639979";"59.3374577390859"
"Sångsvan";"0";"VLT 1289/17";"2017-04-04";"15.4521680698298";"60.4341019883236"
"Havsörn";"0";"VLT 1876/17";"2017-07-06";"12.3484652541609";"59.7979937433357"
"Lappuggla";"0";"VLT 3093/17";"2017-12-21";"17.0003055212022";"65.2005326779206"
"Berguv";"0";"VLT 2896/17, Acc nr. 20176380";"2017-11-14";"17.8196745340139";"59.0139995987855"
"Duvhök";"0";"VLT 423/18";"2018-03-09";"18.0258470555098";"59.303359929583"
"Sparvhök";"0";"VLT 815/18";"2018-04-23";"17.6503187049953";"59.8589059635964"
"Havsörn";"1";"VLT 828/18";"2018-04-24";"14.3392384123297";"56.1160639452159"
"Större hackspett";"0";"VLT 1310/18";"2018-06-28";"15.2305547819957";"59.3431760014399"
"Havsörn";"0";"VLT 1360/18";"2018-07-11";"17.1889034423292";"58.7947553182848"
"Stadsduva";"0";"VLT 2215/18";"2018-10-31";"17.9010150664992";"59.4137368720867"
"Kaja";"0";"VLT 303/19";"2019-02-11";"17.6249401231284";"59.8488353972336"
"Duva (Släkte)";"0";"VLT 346/19";"2019-02-18";"16.3653759656336";"56.6641059376931"
"Sparvhök";"0";"VLT 605/19";"2019-03-22";"16.1722488959031";"56.5088046930183"
"Havsörn";"0";"VLT 665/19";"2019-04-03";"17.430052599414";"62.0505618039408"
"Ormvråk";"0";"VLT 901/18";"2018-05-03";"13.1401385491622";"56.1563432312851"
"Grönfink";"0";"VLT 2418/18";"2018-11-22";"12.5511010185897";"58.3454043336275"
"Lappuggla";"0";"VLT 2443/18";"2018-11-23";"20.7968331527245";"64.7846268696936"
"Knölsvan";"1";"VLT 298/17";"2017-02-01";"18.0326937556139";"59.3280452946402"
"Sidensvans";"0";"VLT 914/17";"2017-02-16";"16.2702609208602";"59.9413593180489"
"Havsörn";"0";"VLT 189/17, Accnr.20176009";"2017-01-19";"19.3854589430957";"63.5406657195114"
"Kattuggla";"0";"VLT 1319/17";"2017-04-11";"15.8436586233652";"58.297280842548"
"Ormvråk";"0";"VLT 1549/17";"2017-05-12";"16.9006656760016";"60.610841781127"
"Havsörn";"0";"VLT 1550/17";"2017-05-12";"17.0943867247346";"60.8888379298573"
"Havsörn";"0";"VLT 1650/17";"2017-05-24";"17.4967401563754";"59.5332718194887"
"Tornfalk";"0";"VLT 1788/17";"2017-06-16";"17.9513797071117";"62.6627972538632"
"Kaja";"0";"VLT 1837/17";"2017-06-28";"16.4910006599105";"59.3659081904589"
"Kattuggla";"0";"VLT 1875/17";"2017-07-06";"13.0217937698093";"58.5565313898442"
"Kaja";"0";"VLT 1923/17";"2017-07-18";"11.9233398066711";"58.225279052527"
"Gräsand";"0";"VLT 2246/17";"2017-09-01";"12.9810787950181";"55.5998377464398"
"Lappuggla";"0";"VLT 2429/17";"2017-09-14";"14.2273647671441";"58.4281303431836"
"Fiskgjuse";"0";"VLT 2665/17";"2017-10-10";"16.2129032238925";"61.9734347361815"
"Havsörn";"1";"VLT 783/18";"2018-04-17";"16.8798661090876";"58.8195129347372"
"Ormvråk";"0";"VLT 620/18, 1";"2018-03-28";"13.5142276461513";"55.7097953975485"
"Stadsduva";"0";"VLT 631/18";"2018-03-28";"11.9584143458546";"57.7471652419634"
"Kattuggla";"0";"VLT 809/18";"2018-04-20";"17.6432652118382";"59.8575590796243"
"Havsörn";"0";"VLT 830/18";"2018-04-24";"18.6181263089849";"59.5648135266048"
"Sångsvan";"0";"VLT 883/18";"2018-04-27";"13.3063859963065";"59.5736404427915"
"Gulsparv";"0";"VLT 916/18";"2018-05-07";"15.173143469521";"56.2281527238743"
"Havsörn";"0";"VLT 1033/18";"2018-05-23";"20.2041862679076";"67.7430208084195"
"Pilgrimsfalk";"0";"VLT 2121/18";"2018-10-19";"11.6120867689375";"58.1523474083405"
"Glada (Släkte)";"0";"VLT 2274/18";"2018-11-07";"13.1552635124053";"55.3701063866857"
"Havsörn";"0";"VLT 2294/18";"2018-11-08";"18.757094656883";"59.7256017608886"
"Hökuggla";"0";"VLT 2447/18";"2018-11-23";"21.1778964482159";"64.7078690980453"
"Knölsvan";"0";"VLT 2503/18";"2018-11-30";"13.1790045936378";"55.5805193078196"
"Duva (Släkte)";"0";"VLT 122/19";"2019-01-24";"12.07311304869";"57.6091452696375"
"Havsörn";"0";"VLT 945/19";"2019-05-17";"17.065592571982";"58.8178528082869"
"Kaja";"0";"VLT 45/17";"2017-01-10";"12.9964795881573";"55.5815552652195"
"Knölsvan";"1";"VLT 284/17";"2017-02-01";"18.0807415564725";"59.327323149487"
"Skata";"0";"VLT 1264/17";"2017-03-28";"16.6712609974595";"56.6234972048029"
"Kattuggla";"0";"VLT 1908/17";"2017-07-14";"12.9969235688401";"55.6002020062676"
"Grönfink";"0";"VLT 2031/17";"2017-08-04";"18.2153815559575";"60.2613637646734"
"Sparvhök";"0";"VLT 2053/17";"2017-08-08";"16.7709000590134";"59.6416152205141"
"Gräsand";"0";"VLT 2589/17";"2017-09-28";"12.6526965607469";"58.2839833490905"
"Pilgrimsfalk";"0";"VLT 2898/17, Acc nr. 20176284";"2017-11-14";"16.8370688099986";"58.5511468999421"
"Stadsduva";"0";"VLT 2927/17";"2017-11-15";"16.3504612904296";"56.6589722952913"
"Stadsduva";"0";"VLT 2574/18";"2018-12-12";"16.3198510637292";"58.4817502215833"
"Stadsduva";"0";"VLT 2179/18";"2018-10-24";"17.2404622271883";"59.1147836108838"
"Havsörn";"0";"VLT 917/19, Acc. nr.20196252";"2019-05-16";"13.551122845803";"58.342393981727"
"Havsörn";"1";"VLT 64/17";"2017-01-11";"16.4717030179219";"56.9816400597091"
"Kaja";"0";"VLT 148/17";"2017-01-17";"17.6742965838831";"59.871738958494"
"Sångsvan";"0";"VLT 836/17";"2017-02-08";"13.1105024221055";"55.7962080059771"
"Gräsand";"1";"VLT 974/17";"2017-02-28";"18.370171843482";"59.3273189339219"
"Sångsvan";"0";"VLT 990/17";"2017-03-01";"15.0004161193764";"60.7433896926599"
"Slaguggla";"0";"VLT 986/17";"2017-03-01";"13.1604538922421";"60.3466828289465"
"Skata";"0";"VLT 1263/17";"2017-03-28";"16.6712609974595";"56.6234972048029"
"Hornuggla";"0";"VLT 1333/17";"2017-04-19";"17.7739346738368";"59.9544333605867"
"Havsörn";"0";"VLT 1416/17";"2017-04-25";"18.2539562943305";"60.3466085706568"
"Havsörn";"0";"VLT 1516/17";"2017-05-10";"18.2082683203797";"57.0613986549935"
"Slaguggla";"0";"VLT 1602/17";"2017-05-17";"22.1580988599273";"65.740505563405"
"Kaja";"0";"VLT 1926/17";"2017-07-18";"11.9233398066711";"58.225279052527"
"Stenfalk";"0";"VLT 1997/17";"2017-08-01";"20.2053463055492";"63.7662098624519"
"Slaguggla";"0";"VLT 2422/17";"2017-09-14";"14.2802312821663";"60.8476803432863"
"Havsörn";"0";"acc.nr.20176183, VLT 2425/17";"2017-09-14";"18.8807886090649";"59.9218543040429"
"Lappuggla";"0";"VLT 2430/17";"2017-09-14";"14.2273647671441";"58.4281303431836"
"Ormvråk";"0";"VLT 2562/17";"2017-09-26";"14.1909481370659";"56.0125130199284"
"Skrattmås";"0";"VLT 2591/17";"2017-09-28";"14.7597959109229";"58.4218117475181"
"Sparvhök";"0";"VLT 663/18";"2018-03-29";"18.9196744960204";"57.8302535854006"
"Grönfink";"0";"VLT 1331/18";"2018-07-04";"16.8554667641821";"61.185616275008"
"Berguv";"0";"VLT 1531/18";"2018-08-28";"22.0268697271512";"65.6467078444666"
"Kattuggla";"0";"VLT 1992/18";"2018-10-03";"17.3549096317108";"62.4942055362795"
"Stadsduva";"0";"VLT 2114/18";"2018-10-19";"12.0795792027905";"57.7258710958473"
"Orre";"0";"VLT 2189/18";"2018-10-25";"17.717257342613";"60.2226315513786"
"Kattuggla";"0";"VLT 2257/18";"2018-11-06";"17.6262268548337";"59.1101720878844"
"Tornfalk";"0";"VLT 2350/18";"2018-11-15";"15.3175401514839";"59.2016620617989"
"Havsörn";"0";"VLT 736/19";"2019-04-16";"16.5198212369387";"58.2381668575565"
"Råka";"0";"VLT 808/19";"2019-04-30";"12.6985659532728";"56.0531576482361"
"Duvhök";"0";"VLT 847/19";"2019-05-08";"17.1321344945237";"61.2160310810857"
"Havsörn";"0";"VLT 913/19";"2019-05-16";"16.7102723308861";"57.6766741876767"
"Knölsvan";"1";"VLT 313/17";"2017-02-06";"18.089146646676";"59.3297623779363"
"Koltrast";"0";"VLT 1306/17";"2017-04-07";"13.2272541920101";"61.4326741457559"
"Duvhök";"0";"VLT 297/18";"2018-02-27";"17.6811197789437";"59.8594047415848"
"Ormvråk";"1";"VLT 382/18";"2018-03-07";"14.7355670024218";"56.0055904279916"
"Duvhök";"0";"VLT 528/18";"2018-03-20";"12.7853335076521";"59.6899276413364"
"Havsörn";"0";"VLT 952/18";"2018-05-15";"17.2444072375339";"58.8677458257699"
"Havsörn";"0";"VLT 1293/18";"2018-06-25";"19.7802679258139";"64.4915098418443"
"Hornuggla";"0";"VLT 1605/17";"2017-05-17";"21.4956200565861";"65.4157868537221"
